source,target
thedailyvox.co.za,huffingtonpost.co.za
thedailyvox.co.za,politicsweb.co.za
thedailyvox.co.za,nsfas.org.za
thedailyvox.co.za,dailymaverick.co.za
thedailyvox.co.za,africasacountry.com
nationalmemo.com,shareblue.com
nationalmemo.com,crooksandliars.com
nationalmemo.com,politicususa.com
nationalmemo.com,wonkette.com
nationalmemo.com,palmerreport.com
austinchronicle.com,austin360.com
austinchronicle.com,culturemap.com
austinchronicle.com,statesman.com
austinchronicle.com,do512.com
austinchronicle.com,austintexas.gov
trofire.com,fans.fm
trofire.com,majorityreportradio.com
trofire.com,freespeech.org
trofire.com,tytnetwork.com
trofire.com,davidpakman.com
towleroad.com,queerty.com
towleroad.com,greenwichtime.com
towleroad.com,dnyuz.com
towleroad.com,mediaite.com
towleroad.com,gaystarnews.com
thelasource.com,canadiancigar.com
thelasource.com,vancouvercigar.com
thelasource.com,cigarchief.com
thelasource.com,cigarzan.com
thelasource.com,cubancigar-shop.com
democratichub.com,contactsenators.com
democratichub.com,numbersusa.com
democratichub.com,fastnote.com
democratichub.com,congressmerge.com
democratichub.com,contactingcongress.org
socialistworker.org,isreview.org
socialistworker.org,marxist.com
socialistworker.org,socialistalternative.org
socialistworker.org,marxists.org
socialistworker.org,worldsocialism.org
thenewcivilrightsmovement.com,rawstory.com
thenewcivilrightsmovement.com,joemygod.com
thenewcivilrightsmovement.com,hillreporter.com
thenewcivilrightsmovement.com,crooksandliars.com
thenewcivilrightsmovement.com,politicususa.com
thesternfacts.com,bluedotdaily.com
thesternfacts.com,shugerblog.com
thesternfacts.com,democraticcoalition.org
thesternfacts.com,themoscowproject.org
thesternfacts.com,ir.net
talkingpointsmemo.com,lawandcrime.com
talkingpointsmemo.com,rawstory.com
talkingpointsmemo.com,mediaite.com
talkingpointsmemo.com,commondreams.org
talkingpointsmemo.com,dailykos.com
vanityfair.com,hollywoodreporter.com
vanityfair.com,variety.com
vanityfair.com,vulture.com
vanityfair.com,deadline.com
vanityfair.com,newyorker.com
theestablishment.co,medicinepath.net
theestablishment.co,everydayfeminism.com
theestablishment.co,psychedelicsdaily.com
theestablishment.co,borderlinepersonalitytreatment.com
theestablishment.co,psyche.media
workers.org,iacenter.org
workers.org,liberationnews.org
workers.org,socialistworker.org
workers.org,worldsocialism.org
workers.org,marxist.com
theburningspear.com,apspuhuru.org
theburningspear.com,uhurusolidarity.org
theburningspear.com,asiuhuru.org
theburningspear.com,burningspearmarketplace.com
theburningspear.com,uhurumovement.org
other98.com,theother98.com
other98.com,cancelkavanaugh.com
other98.com,cdnmedhall.org
other98.com,bantinghousenhsc.wordpress.com
other98.com,andrewboyd.com
thelondoneconomic.com,lottery.co.uk
thelondoneconomic.com,national-lottery.com
thelondoneconomic.com,national-lottery.co.uk
thelondoneconomic.com,bmmagazine.co.uk
thelondoneconomic.com,results.co.uk
washingtonmonthly.com,mediamatters.org
washingtonmonthly.com,talkingpointsmemo.com
washingtonmonthly.com,commondreams.org
washingtonmonthly.com,alternet.org
washingtonmonthly.com,rawstory.com
villagevoice.com,nylon.com
villagevoice.com,slantmagazine.com
villagevoice.com,gothamist.com
villagevoice.com,screendaily.com
villagevoice.com,amny.com
verifiedpolitics.com,verifiedpolitics.com
takepart.com,indieflix.com
takepart.com,elemental.green
takepart.com,whales.org
takepart.com,whalefacts.org
takepart.com,isidewith.com
thefloridasqueeze.com,strikers.com
thefloridasqueeze.com,blackcollegemonthly.com
thefloridasqueeze.com,jampac.us
thefloridasqueeze.com,floridalgbtademocrats.org
thefloridasqueeze.com,progressivefl.org
wsws.org,jacobinmag.com
wsws.org,ocgov.net
wsws.org,globalresearch.ca
wsws.org,counterpunch.org
wsws.org,telesurenglish.net
theoutline.com,gaps.com
theoutline.com,patreon.com
theoutline.com,adl.org
theoutline.com,tide.com
theoutline.com,grabgreenhome.com
themarysue.com,syfy.com
themarysue.com,slashfilm.com
themarysue.com,bleedingcool.com
themarysue.com,comicbookmovie.com
themarysue.com,nerdist.com
washingtonpress.com,occupydemocrats.com
washingtonpress.com,latest.com
washingtonpress.com,truthexam.com
washingtonpress.com,politicaldig.com
washingtonpress.com,bipartisanreport.com
thecanary.co,theneweuropean.co.uk
thecanary.co,order-order.com
thecanary.co,politicshome.com
thecanary.co,labourlist.org
thecanary.co,morningstaronline.co.uk
truthdig.com,theburningplatform.com
truthdig.com,lewrockwell.com
truthdig.com,gregoryafreeman.com
truthdig.com,commondreams.org
truthdig.com,maritime-executive.com
thewalrus.ca,canadalandshow.com
thewalrus.ca,pressprogress.ca
thewalrus.ca,ipolitics.ca
thewalrus.ca,rabble.ca
thewalrus.ca,nationalobserver.com
thefrisky.com,chartattack.com
thefrisky.com,demotix.com
thefrisky.com,imagup.com
thefrisky.com,fotolog.com
thefrisky.com,hiboox.com
yesmagazine.org,tolerance.org
yesmagazine.org,mcleanbible.org
yesmagazine.org,totescute.com
yesmagazine.org,warrior.do
yesmagazine.org,hipgreece.com
progressive.org,wagingpeace.org
progressive.org,progressive.insurance
progressive.org,greatseal.com
progressive.org,laprogressive.com
progressive.org,inthesetimes.com
themilitant.com,pathfinderpress.com
themilitant.com,swp.org.uk
themilitant.com,militant.org.uk
themilitant.com,louisproyect.org
themilitant.com,literaryculturaltheory.blogspot.com
truth-out.org,truthout.org
truth-out.org,democracynow.org
truth-out.org,therealnews.com
truth-out.org,inthesetimes.com
truth-out.org,globalresearch.ca
climaterealityproject.org,theccc.org.uk
climaterealityproject.org,wwf.org.uk
climaterealityproject.org,carbonbrief.org
climaterealityproject.org,ucsusa.org
climaterealityproject.org,davidsuzuki.org
progressivefrontier.com,progressivefrontier.com
wearyourvoicemag.com,afropunk.com
wearyourvoicemag.com,everydayfeminism.com
wearyourvoicemag.com,thebodyisnotanapology.com
wearyourvoicemag.com,asaliearthwork.com
wearyourvoicemag.com,littleredtarot.com
morningstaronline.co.uk,thecanary.co
morningstaronline.co.uk,labourlist.org
morningstaronline.co.uk,politicshome.com
morningstaronline.co.uk,labour.org.uk
morningstaronline.co.uk,telesurenglish.net
worldcantwait.net,justforeignpolicy.org
worldcantwait.net,stoppatriarchy.org
worldcantwait.net,leshayman.wordpress.com
worldcantwait.net,friendsofsyria.wordpress.com
worldcantwait.net,stpete4peace.org
uproxx.com,pastemagazine.com
uproxx.com,collider.com
uproxx.com,avclub.com
uproxx.com,vulture.com
uproxx.com,complex.com
thegrio.com,atlantablackstar.com
thegrio.com,bet.com
thegrio.com,theroot.com
thegrio.com,essence.com
thegrio.com,newsone.com
samefacts.com,bridgeportgroup.net
samefacts.com,advisingacademics.com
samefacts.com,howtoplayalone.wordpress.com
samefacts.com,the20life.com
samefacts.com,sookton.com
thedailybanter.com,wonkette.com
thedailybanter.com,crooksandliars.com
thedailybanter.com,politicususa.com
thedailybanter.com,bobcesca.com
thenation.com,theintercept.com
thenation.com,newrepublic.com
thenation.com,nationalreview.com
thenation.com,jacobinmag.com
thenation.com,politico.com
upworthy.com,morefreecamsecrets.com
upworthy.com,datasrvrs.com
upworthy.com,movie2k.to
upworthy.com,fatwallet.com
upworthy.com,oyodomo.com
zcomm.org,chomsky.info
zcomm.org,alternativeradio.org
zcomm.org,chomskylist.com
zcomm.org,tomdispatch.com
zcomm.org,peacenews.info
theroot.com,jezebel.com
theroot.com,thegrio.com
theroot.com,theinventory.com
theroot.com,deadspin.com
theroot.com,essence.com
vox.com,politico.com
vox.com,npr.org
vox.com,nbcnews.com
vox.com,theatlantic.com
vox.com,washingtonpost.com
whowhatwhy.org,jfkmurdersolved.com
whowhatwhy.org,jfkfacts.org
whowhatwhy.org,maryferrell.org
whowhatwhy.org,aarclibrary.org
whowhatwhy.org,tulsahistory.org
thinkprogress.org,thehill.com
thinkprogress.org,washingtonexaminer.com
thinkprogress.org,splinternews.com
thinkprogress.org,msnbc.com
thinkprogress.org,motherjones.com
this.org,meglenaivanova.wordpress.com
this.org,bookinscriptions.com
this.org,prettygeekery.com
this.org,giftideasforwriters.com
this.org,thedistilledman.com
wonkette.com,rawstory.com
wonkette.com,talkingpointsmemo.com
wonkette.com,lawandcrime.com
wonkette.com,crooksandliars.com
wonkette.com,motherjones.com
amnesty.org,hrw.org
amnesty.org,ohchr.org
amnesty.org,amnestyusa.org
amnesty.org,refworld.org
amnesty.org,unhcr.org
ballotpedia.org,govtrack.us
ballotpedia.org,votesmart.org
ballotpedia.org,house.gov
ballotpedia.org,opensecrets.org
ballotpedia.org,politico.com
opensecrets.org,fec.gov
opensecrets.org,ballotpedia.org
opensecrets.org,rollcall.com
opensecrets.org,govtrack.us
opensecrets.org,votesmart.org
cookpolitical.com,centerforpolitics.org
cookpolitical.com,270towin.com
cookpolitical.com,rollcall.com
cookpolitical.com,livableworld.org
cookpolitical.com,thecrosstab.com
albawaba.com,hiamag.com
albawaba.com,sayidaty.net
albawaba.com,annahar.com
albawaba.com,layalina.com
albawaba.com,webteb.com
capitolfax.com,ilnews.org
capitolfax.com,illinoispolicy.org
capitolfax.com,sj-r.com
capitolfax.com,nprillinois.org
capitolfax.com,illinoisreview.typepad.com
680news.com,citynews.ca
680news.com,cp24.com
680news.com,yorkregion.com
680news.com,torontosun.com
680news.com,toronto.com
csis.org,thediplomat.com
csis.org,cfr.org
csis.org,carnegieendowment.org
csis.org,fas.org
csis.org,foreignaffairs.com
anthropocenemagazine.org,plastic2oil.com
anthropocenemagazine.org,bestonpyrolysisplant.com
anthropocenemagazine.org,plastic.education
anthropocenemagazine.org,recyclingadvocates.org
anthropocenemagazine.org,pyrolysisplant.com
bnonews.com,windy.app
bnonews.com,saraacarter.com
bnonews.com,trackcorona.live
bnonews.com,ncov2019.live
bnonews.com,maphub.net
carnegieendowment.org,carnegie-mec.org
carnegieendowment.org,washingtoninstitute.org
carnegieendowment.org,belfercenter.org
carnegieendowment.org,warontherocks.com
carnegieendowment.org,csis.org
eng.majalla.com,independentarabia.com
eng.majalla.com,24.ae
eng.majalla.com,al-jazirah.com
eng.majalla.com,futureuae.com
eng.majalla.com,hafryat.com
abc.net.au,smh.com.au
abc.net.au,news.com.au
abc.net.au,google.com.au
abc.net.au,nsw.gov.au
abc.net.au,amazon.com.au
blog.countable.us,popvox.com
blog.countable.us,cultureoflife.org
blog.countable.us,numbersusa.com
blog.countable.us,learnliberty.org
blog.countable.us,contactsenators.com
concordmonitor.com,nhpr.org
concordmonitor.com,wmur.com
concordmonitor.com,unionleader.com
concordmonitor.com,nh.gov
concordmonitor.com,fosters.com
aptnnews.ca,rcaanc-cirnac.gc.ca
aptnnews.ca,aadnc-aandc.gc.ca
aptnnews.ca,ictinc.ca
aptnnews.ca,aptn.ca
aptnnews.ca,afn.ca
bridgemi.com,michiganradio.org
bridgemi.com,fox2detroit.com
bridgemi.com,clickondetroit.com
bridgemi.com,wxyz.com
bridgemi.com,upnorthlive.com
alreporter.com,altoday.com
alreporter.com,yellowhammernews.com
alreporter.com,algop.org
alreporter.com,birminghamwatch.org
alreporter.com,alabama.gov
news.abs-cbn.com,rappler.com
news.abs-cbn.com,inquirer.net
news.abs-cbn.com,gmanetwork.com
news.abs-cbn.com,philstar.com
news.abs-cbn.com,cnnphilippines.com
courthousenews.com,courtlistener.com
courthousenews.com,law360.com
courthousenews.com,lawandcrime.com
courthousenews.com,bloomberglaw.com
courthousenews.com,law.com
bangkokpost.com,nationthailand.com
bangkokpost.com,thethaiger.com
bangkokpost.com,thaivisa.com
bangkokpost.com,khaosodenglish.com
bangkokpost.com,channelnewsasia.com
azcapitoltimes.com,azfamily.com
azcapitoltimes.com,azgovernor.gov
azcapitoltimes.com,kjzz.org
azcapitoltimes.com,blogforarizona.net
azcapitoltimes.com,abc15.com
altoday.com,alreporter.com
altoday.com,yellowhammernews.com
altoday.com,birminghamwatch.org
altoday.com,algop.org
altoday.com,aldailynews.com
castanet.net,kelownanow.com
castanet.net,infotel.ca
castanet.net,kelownacapnews.com
castanet.net,kelowna.ca
castanet.net,citynews1130.com
afp.com,france24.com
afp.com,alhurra.com
afp.com,alquds.co.uk
afp.com,arabi21.com
afp.com,mc-doualiya.com
cp24.com,citynews.ca
cp24.com,blogto.com
cp24.com,torontosun.com
cp24.com,thestar.com
cp24.com,ctvnews.ca
newsoptimist.ca,battlefordsnow.com
newsoptimist.ca,cityofnb.ca
newsoptimist.ca,ckom.com
newsoptimist.ca,saskatoonberryinstitute.org
newsoptimist.ca,thestarphoenix.com
chinadaily.com.cn,xinhuanet.com
chinadaily.com.cn,scmp.com
chinadaily.com.cn,china.org.cn
chinadaily.com.cn,people.com.cn
chinadaily.com.cn,straitstimes.com
thebulletin.org,armscontrol.org
thebulletin.org,nti.org
thebulletin.org,world-nuclear.org
thebulletin.org,iter.org
thebulletin.org,icanw.org
africanews.com,allafrica.com
africanews.com,cnbcafrica.com
africanews.com,guardian.ng
africanews.com,premiumtimesng.com
africanews.com,punchng.com
en.bbarta24.net,newsg24.com
en.bbarta24.net,abnews24.com
en.bbarta24.net,bangladeshtoday.net
en.bbarta24.net,ppbd.news
en.bbarta24.net,odhikar.news
aninews.in,theweek.in
aninews.in,outlookindia.com
aninews.in,uniindia.com
aninews.in,devdiscourse.com
aninews.in,thestatesman.com
abqjournal.com,krqe.com
abqjournal.com,kob.com
abqjournal.com,santafenewmexican.com
abqjournal.com,koat.com
abqjournal.com,state.nm.us
bullshido.net,martialtalk.com
bullshido.net,martialartsplanet.com
bullshido.net,kungfumagazine.com
bullshido.net,e-budo.com
bullshido.net,mixedmartialarts.com
belfercenter.org,carnegieendowment.org
belfercenter.org,wilsoncenter.org
belfercenter.org,csis.org
belfercenter.org,foreignaffairs.com
belfercenter.org,rand.org
cdt.org,epic.org
cdt.org,cybertelecom.org
cdt.org,worldprivacyforum.org
cdt.org,fpf.org
cdt.org,techpolicycorner.org
atimes.com,thediplomat.com
atimes.com,ejinsight.com
atimes.com,eastasiaforum.org
atimes.com,hongkongfp.com
atimes.com,asiatimes.com
darientimes.com,darienite.com
darientimes.com,dariennewsonline.com
darientimes.com,darienct.gov
darientimes.com,darienps.org
darientimes.com,ncadvertiser.com
consortiumnews.com,globalresearch.ca
consortiumnews.com,hitkarinibt.wordpress.com
consortiumnews.com,antiwar.com
consortiumnews.com,mintpressnews.com
consortiumnews.com,thegrayzone.com
cgdev.org,odi.org
cgdev.org,devex.com
cgdev.org,voxeu.org
cgdev.org,unfpa.org
cgdev.org,kiva.org
bellingcat.com,berify.com
bellingcat.com,tineye.com
bellingcat.com,reverseimagesearch.com
bellingcat.com,thenation.com
bellingcat.com,talkingpointsmemo.com
csmonitor.com,nationalreview.com
csmonitor.com,foreignpolicy.com
csmonitor.com,brookings.edu
csmonitor.com,motherjones.com
csmonitor.com,courier-journal.com
daytondailynews.com,whio.com
daytondailynews.com,cincinnati.com
daytondailynews.com,wdtn.com
daytondailynews.com,mydaytondailynews.com
daytondailynews.com,dispatch.com
allgov.com,downsizinggovernment.org
allgov.com,performance.gov
allgov.com,grants.gov
allgov.com,diplopundit.net
allgov.com,bestplacestowork.org
constitutioncenter.org,billofrightsinstitute.org
constitutioncenter.org,usconstitution.net
constitutioncenter.org,oyez.org
constitutioncenter.org,ushistory.org
constitutioncenter.org,archives.gov
business2community.com,searchenginejournal.com
business2community.com,wordstream.com
business2community.com,neilpatel.com
business2community.com,sproutsocial.com
business2community.com,socialmediatoday.com
english.ahram.org.eg,almasryalyoum.com
english.ahram.org.eg,elwatannews.com
english.ahram.org.eg,akhbarelyom.com
english.ahram.org.eg,masrawy.com
english.ahram.org.eg,elbalad.news
bettergov.org,openthebooks.com
bettergov.org,illinoispolicy.org
bettergov.org,illinoiscomptroller.gov
bettergov.org,ilnews.org
bettergov.org,illinoiscomptroller.com
cityandstateny.com,citylimits.org
cityandstateny.com,gothamgazette.com
cityandstateny.com,ny1.com
cityandstateny.com,nystateofpolitics.com
cityandstateny.com,gothamist.com
apnews.com,thehill.com
apnews.com,politico.com
apnews.com,axios.com
apnews.com,nypost.com
apnews.com,nbcnews.com
defenseone.com,defensenews.com
defenseone.com,breakingdefense.com
defenseone.com,usni.org
defenseone.com,csis.org
defenseone.com,defense.gov
securingdemocracy.gmfus.org,securingdemocracy.org
securingdemocracy.gmfus.org,ecfr.eu
securingdemocracy.gmfus.org,carnegieeurope.eu
securingdemocracy.gmfus.org,nato-pa.int
securingdemocracy.gmfus.org,iai.it
airwars.org,iamsyria.org
airwars.org,sn4hr.org
airwars.org,iraqbodycount.org
airwars.org,inherentresolve.mil
airwars.org,theglobalcoalition.org
bdnews24.com,prothomalo.com
bdnews24.com,banglanews24.com
bdnews24.com,kalerkantho.com
bdnews24.com,jagonews24.com
bdnews24.com,thedailystar.net
cnas.org,csis.org
cnas.org,warontherocks.com
cnas.org,csbaonline.org
cnas.org,defenseone.com
cnas.org,belfercenter.org
ced.org,regproject.org
ced.org,debwagner.info
ced.org,pgpf.org
ced.org,mercatus.org
ced.org,epiqglobal.com
atlanticcouncil.org,carnegieendowment.org
atlanticcouncil.org,csis.org
atlanticcouncil.org,al-monitor.com
atlanticcouncil.org,mei.edu
atlanticcouncil.org,unian.info
americanheritage.com,historynet.com
americanheritage.com,battlefields.org
americanheritage.com,u-s-history.com
americanheritage.com,allthingsliberty.com
americanheritage.com,gilderlehrman.org
desmoinesregister.com,serialomania.ru
desmoinesregister.com,kcci.com
desmoinesregister.com,whotv.com
desmoinesregister.com,thegazette.com
desmoinesregister.com,iowa.gov
capecodtimes.com,capecod.com
capecodtimes.com,capenews.net
capecodtimes.com,capecodtoday.com
capecodtimes.com,capecodonline.com
capecodtimes.com,barnstablepatriot.com
consumerist.com,rather-be-shopping.com
consumerist.com,elliott.org
consumerist.com,consumeraffairs.com
consumerist.com,returnsandrefunds.com
consumerist.com,pissedconsumer.com
crfb.org,nationalpriorities.org
crfb.org,pgpf.org
crfb.org,cbo.gov
crfb.org,fox4kc.com
crfb.org,wnyric.org
afr.com,theaustralian.com.au
afr.com,asx.com.au
afr.com,smh.com.au
afr.com,businessinsider.com.au
afr.com,fool.com.au
publicintegrity.org,opensecrets.org
publicintegrity.org,sunlightfoundation.com
publicintegrity.org,fec.gov
publicintegrity.org,oyez.org
publicintegrity.org,sourcewatch.org
dailyrecord.com,newjerseyhills.com
dailyrecord.com,morriscountynj.gov
dailyrecord.com,morristowngreen.com
dailyrecord.com,njherald.com
dailyrecord.com,tapinto.net
differencebetween.net,differencebetween.com
differencebetween.net,diffen.com
differencebetween.net,differencebetween.info
differencebetween.net,keydifferences.com
differencebetween.net,pediaa.com
ejinsight.com,thestandard.com.hk
ejinsight.com,hongkongfp.com
ejinsight.com,geoexpat.com
ejinsight.com,chinadailyhk.com
ejinsight.com,hongkongbusiness.hk
factwire.org,link823.blogspot.com
factwire.org,thelink.com.hk
factwire.org,tendernotice.hk
factwire.org,bpahk.org
factwire.org,o2and00823.blogspot.com
freewheelus.com,freewheel2018.tv
consumerreports.org,thewirecutter.com
consumerreports.org,edmunds.com
consumerreports.org,caranddriver.com
consumerreports.org,thespruce.com
consumerreports.org,homedepot.com
digitaljournal.com,openpr.com
digitaljournal.com,3wnews.org
digitaljournal.com,coleofduty.com
digitaljournal.com,newswire.com
digitaljournal.com,sbwire.com
goodnewsnetwork.org,positive.news
goodnewsnetwork.org,sunnyskyz.com
goodnewsnetwork.org,wrcbtv.com
goodnewsnetwork.org,pitchengine.com
goodnewsnetwork.org,activerain.com
cambridge.org,collinsdictionary.com
cambridge.org,merriam-webster.com
cambridge.org,dictionary.com
cambridge.org,macmillandictionary.com
cambridge.org,thefreedictionary.com
fairobserver.com,fpif.org
fairobserver.com,worldpoliticsreview.com
fairobserver.com,orfonline.org
fullfact.org,ons.gov.uk
fullfact.org,parliament.uk
fullfact.org,factcheck.org
fullfact.org,kingsfund.org.uk
fullfact.org,ukandeu.ac.uk
kff.org,medicaid.gov
kff.org,healthcare.gov
kff.org,healthaffairs.org
kff.org,healthinsurance.org
kff.org,commonwealthfund.org
makeuseof.com,howtogeek.com
makeuseof.com,lifewire.com
makeuseof.com,techradar.com
makeuseof.com,superuser.com
makeuseof.com,lifehacker.com
idahostatesman.com,ktvb.com
idahostatesman.com,idahopress.com
idahostatesman.com,idaho.gov
idahostatesman.com,idahonews.com
idahostatesman.com,kivitv.com
doctorswithoutborders.org,doctorswithoutborders.ca
doctorswithoutborders.org,msf.org
doctorswithoutborders.org,msf-seasia.org
doctorswithoutborders.org,msf.org.uk
doctorswithoutborders.org,msf-me.org
news.grabien.com,redstate.com
news.grabien.com,pjmedia.com
news.grabien.com,mediaite.com
news.grabien.com,crooksandliars.com
news.grabien.com,mrctv.org
goerie.com,yourerie.com
goerie.com,erienewsnow.com
goerie.com,eriereader.com
goerie.com,eriecountypa.gov
goerie.com,eriepa.com
gallup.com,pewresearch.org
gallup.com,fivethirtyeight.com
gallup.com,realclearpolitics.com
gallup.com,people-press.org
gallup.com,pewforum.org
malaysia-today.net,themalaysianinsight.com
malaysia-today.net,malaysiakini.com
malaysia-today.net,freemalaysiatoday.com
malaysia-today.net,malaysiagazette.com
malaysia-today.net,thesundaily.my
military.com,army.mil
military.com,va.gov
military.com,militarytimes.com
military.com,militarybenefits.info
military.com,defense.gov
news.err.ee,postimees.ee
news.err.ee,delfi.ee
news.err.ee,ohtuleht.ee
news.err.ee,eki.ee
news.err.ee,aripaev.ee
rescue.org,unhcr.org
rescue.org,unjobs.org
rescue.org,wvi.org
rescue.org,unrefugees.org
rescue.org,refugees.org
knowyourmeme.com,imgflip.com
knowyourmeme.com,me.me
knowyourmeme.com,kym-cdn.com
knowyourmeme.com,tenor.com
knowyourmeme.com,imgur.com
hbr.org,inc.com
hbr.org,mckinsey.com
hbr.org,entrepreneur.com
hbr.org,fastcompany.com
hbr.org,forbes.com
federalnewsradio.com,govexec.com
federalnewsradio.com,fedsmith.com
federalnewsradio.com,fcw.com
federalnewsradio.com,fedweek.com
federalnewsradio.com,myfederalretirement.com
eurasiagroup.net,gzeromedia.com
eurasiagroup.net,eurasia.org
eurasiagroup.net,ianbremmer.com
eurasiagroup.net,oxan.com
eurasiagroup.net,oiac-us.com
imediaethics.org,ethicaljournalismnetwork.org
imediaethics.org,spj.org
imediaethics.org,haralddoornbos.wordpress.com
imediaethics.org,accountablejournalism.org
maplight.org,followthemoney.org
maplight.org,politicalmoneyline.com
maplight.org,sunlightfoundation.com
maplight.org,darkmoneywatch.org
maplight.org,endcitizensunited.org
investopedia.com,thebalance.com
investopedia.com,fool.com
investopedia.com,forbes.com
investopedia.com,cnbc.com
investopedia.com,marketwatch.com
knoxnews.com,wate.com
knoxnews.com,wbir.com
knoxnews.com,wvlt.tv
knoxnews.com,tennessean.com
knoxnews.com,tn.gov
gbtimes.com,people.cn
gbtimes.com,ecns.cn
gbtimes.com,supchina.com
gbtimes.com,sixthtone.com
gbtimes.com,cits.net
news.harvard.edu,healthline.com
news.harvard.edu,medicalnewstoday.com
news.harvard.edu,edx.org
news.harvard.edu,mayoclinic.org
news.harvard.edu,webmd.com
mlive.com,freep.com
mlive.com,clickondetroit.com
mlive.com,michigan.gov
mlive.com,detroitnews.com
mlive.com,woodtv.com
federaltimes.com,fedweek.com
federaltimes.com,fedsmith.com
federaltimes.com,federalretirement.net
federaltimes.com,myfederalretirement.com
federaltimes.com,govexec.com
eurasiareview.com,asiatimes.com
eurasiareview.com,moderndiplomacy.eu
eurasiareview.com,eurasiantimes.com
eurasiareview.com,southasiajournal.net
eurasiareview.com,idsa.in
marketwatch.com,cnbc.com
marketwatch.com,fool.com
marketwatch.com,nasdaq.com
marketwatch.com,wsj.com
marketwatch.com,seekingalpha.com
jacksonsun.com,wbbjtv.com
jacksonsun.com,jacksontn.com
jacksonsun.com,wnws.com
jacksonsun.com,madison.tn.us
jacksonsun.com,cityofjackson.net
leadstories.com,worldnewsdailyreport.com
leadstories.com,huzlers.com
leadstories.com,cnsnews.com
leadstories.com,babylonbee.com
leadstories.com,8shit.net
govexec.com,federalnewsradio.com
govexec.com,fedsmith.com
govexec.com,fedweek.com
govexec.com,federaltimes.com
govexec.com,federalnewsnetwork.com
harvardpolitics.com,thecrimson.com
newamerica.org,csis.org
newamerica.org,ibrinfo.org
newamerica.org,johnstonsarchive.net
newamerica.org,nasfaa.org
newamerica.org,air.org
euronews.com,aa.com.tr
euronews.com,sputniknews.com
euronews.com,dw.com
euronews.com,ntv.com.tr
euronews.com,cnnturk.com
financialexpress.com,livemint.com
financialexpress.com,business-standard.com
financialexpress.com,businesstoday.in
financialexpress.com,moneycontrol.com
financialexpress.com,indianexpress.com
ivn.us,openprimaries.org
ivn.us,fairvote.org
ivn.us,independentvoterproject.org
ivn.us,cavotes.org
ivn.us,ballot-access.org
mcclatchydc.com,dnyuz.com
mcclatchydc.com,trust.org
mcclatchydc.com,fox5ny.com
mcclatchydc.com,mediaite.com
mcclatchydc.com,stamfordadvocate.com
govtrack.us,congress.gov
govtrack.us,house.gov
govtrack.us,senate.gov
govtrack.us,ballotpedia.org
govtrack.us,opensecrets.org
ledevoir.com,lapresse.ca
ledevoir.com,tvanouvelles.ca
ledevoir.com,journaldemontreal.com
ledevoir.com,lesoleil.com
ledevoir.com,journaldequebec.com
healthcarefinancenews.com,revcycleintelligence.com
healthcarefinancenews.com,fiercehealthcare.com
healthcarefinancenews.com,healthcaredive.com
healthcarefinancenews.com,modernhealthcare.com
healthcarefinancenews.com,healthcareitnews.com
janes.com,defensenews.com
janes.com,defence-blog.com
janes.com,airforce-technology.com
janes.com,navalnews.com
janes.com,army-technology.com
newbernsj.com,newbernnow.com
newbernsj.com,cravencountync.gov
newbernsj.com,wcti12.com
newbernsj.com,newbernchamber.com
newbernsj.com,visitnewbern.com
ft.com,reuters.com
ft.com,bloomberg.com
ft.com,wsj.com
ft.com,cnbc.com
ft.com,marketwatch.com
mediashift.org,disablemycable.com
mediashift.org,antennasdirect.com
mediashift.org,dennysantennaservice.com
mediashift.org,gomohu.com
mediashift.org,best-hd-antenna.com
limacharlienews.com,limacharlieusa.com
limacharlienews.com,limacharlie.io
limacharlienews.com,energy-cg.com
limacharlienews.com,afghan-bios.info
limacharlienews.com,dangerousmagazine.com
globalintegrity.org,opengovhub.org
globalintegrity.org,integrityglobal.com
globalintegrity.org,ibrahim.foundation
globalintegrity.org,apiexangola.co.ao
globalintegrity.org,globalintegrity.com
nber.org,repec.org
nber.org,aeaweb.org
nber.org,ssrn.com
nber.org,voxeu.org
nber.org,iza.org
news24.com,iol.co.za
news24.com,timeslive.co.za
news24.com,ewn.co.za
news24.com,businesstech.co.za
news24.com,businessinsider.co.za
memeorandum.com,techmeme.com
memeorandum.com,mediagazer.com
memeorandum.com,politicalwire.com
memeorandum.com,qwiket.com
memeorandum.com,4conservative.com
firstdraftnews.org,metapicz.com
firstdraftnews.org,exadium.com
firstdraftnews.org,get-metadata.com
firstdraftnews.org,digitalassembly.agency
firstdraftnews.org,bellingcat.com
indiatoday.intoday.in,livehindustan.com
indiatoday.intoday.in,amarujala.com
indiatoday.intoday.in,jagran.com
indiatoday.intoday.in,bhaskar.com
indiatoday.intoday.in,patrika.com
factcheck.org,politifact.com
factcheck.org,snopes.com
factcheck.org,washingtonexaminer.com
factcheck.org,realclearpolitics.com
factcheck.org,nationalreview.com
japantimes.co.jp,japantoday.com
japantimes.co.jp,japan-guide.com
japantimes.co.jp,kyodonews.net
japantimes.co.jp,mainichi.jp
japantimes.co.jp,nippon.com
hoax-slayer.com,hoax-slayer.net
hoax-slayer.com,thatsnonsense.com
hoax-slayer.com,wafflesatnoon.com
hoax-slayer.com,onlinethreatalerts.com
hoax-slayer.com,truthorfiction.com
followthemoney.org,opensecrets.org
followthemoney.org,maplight.org
followthemoney.org,ocpf.us
followthemoney.org,politicalmoneyline.com
followthemoney.org,cfinst.org
